"ParticipantID","SS_ACC","SS_ACC_Interference","SS_ACC_Go","SS_ACC_NoGo","SS_RTc","SS_RTc_Interference","SS_RTc_Go","SS_RTmean_Go","SS_RTmedian_Go","SS_meanGAP","SS_medianGAP","SS_LogRTc","SS_LogRTc_Interference","SS_LogRTc_Go_1","SS_LogRTc_1","SS_LogRTc_Go","SS_LogGAP","SS_LogStopGap_1","SS_StopSignalRTmean","SS_StopSignalRTmedian","SS_EFF","SS_EFF_Interference","SS_EFF_Go","SS_EFF_NoGo"
39981,0.916666666666667,0.416666666666667,1,0.583333333333333,0.785125000000001,0.503375000000001,0.785125000000001,0.785125000000001,0.757999999999981,0.28175,0.25,-0.136069215800469,0.472840487206364,0.245293116475268,0.245293116475268,-0.136069215800469,-0.608909703006834,0.105486775372971,0.503375000000001,0.75,1.16754232340922,0.114838068110572,1.27368253462824,1.15884446651767
40079,0.9,0.5,1,0.5,0.586251041620969,0.330576041704302,0.586251041620969,0.586251041620969,0.534899999618517,0.255674999916667,0.2661000005,-0.249202392531741,0.352721121853262,0.197545611438788,0.197545611438788,-0.249202392531741,-0.601923514385003,0.0984892218214567,0.330576041704302,0.7338999995,1.535178509042,0.193242594661288,1.70575389893556,1.51251130427427
40500,0.958333333333333,0.15625,0.989583333333333,0.833333333333333,1.12184000002209,0.465144166772088,1.12184000002209,1.11935312502583,1.07859999990464,0.65669583325,0.6166999995,0.0311173460672722,0.238594779333742,0.321622847853465,0.321622847853465,0.0311173460672722,-0.20747743326647,0.215756288079399,0.462657291775832,0.372883333833333,0.854251348957484,-0.919081863561441,0.882107371206098,1.80118923476754
40514,0.858333333333333,0.65625,0.989583333333333,0.333333333333333,0.349186315789028,0.247332149122361,0.349186315789028,0.349172916666287,0.335899999991057,0.101854166666667,0.0834,-0.462050155562589,0.570097196860284,0.129651103558614,0.129651103558614,-0.462050155562589,-1.03214735242287,0.0417153560100107,0.24731874999962,0.906183333333333,2.4580955625189,1.48618103500086,2.83396939853514,1.34778836353428
41665,0.95,0.25,1,0.75,1.25632604166493,0.721496874998263,1.25632604166493,1.25632604166493,0.957649999998523,0.534829166666667,0.53325,0.027198535774653,0.334502190438491,0.324292404979342,0.324292404979342,0.027198535774653,-0.307303654663838,0.182283153585251,0.721496874998263,0.46675,0.756173133799746,-0.243533822077217,0.795971719789206,1.03950554186642
41801,0.883333333333333,0.583333333333333,1,0.416666666666667,0.513270833333334,0.359708333333334,0.513270833333334,0.513270833333334,0.492050000190716,0.1535625,0.15805,-0.310243363271497,0.557205712075532,0.177571873265437,0.177571873265437,-0.310243363271497,-0.867449075347029,0.0612765857946022,0.359708333333334,0.84195,1.72098875674798,0.78994327650223,1.94828915858262,1.15834588208039
41839,0.933333333333333,0.333333333333333,1,0.666666666666667,0.955046874999999,0.459846874999999,0.955046874999999,0.955046874999999,0.832950000000025,0.4952,0.516,-0.044950748847753,0.270713932143552,0.284481676909996,0.284481676909996,-0.044950748847753,-0.315664680991305,0.173647298366217,0.459846874999999,0.484,0.977264423103143,-0.402688933624991,1.04706902475337,1.44975795837836
42269,0.866666666666667,0.5625,0.979166666666667,0.416666666666667,0.454329787235314,0.29368395390198,0.454329787235314,0.451751041668159,0.361549999952331,0.160645833333333,0.1662,-0.394997992025636,0.425923807075657,0.15458565270263,0.15458565270263,-0.394997992025636,-0.820921799101293,0.0642844412519798,0.291105208334826,0.812966666666667,1.90757174857608,0.72386250264588,2.15518923517009,1.43132673252421
42395,0.941666666666667,0.239583333333333,0.989583333333333,0.75,1.08332842105375,0.486349254387088,1.08332842105375,1.08682083333407,0.993049999982105,0.596979166666667,0.626,-0.00347714396930714,0.25139385990064,0.308888084421203,0.308888084421203,-0.00347714396930714,-0.254871003869948,0.199553892403058,0.489841666667405,0.363583333333333,0.869234710699002,-0.617641309860509,0.913465680491208,1.53110699035172
42527,0.85,0.645833333333333,0.979166666666667,0.333333333333333,0.520940425532298,0.424965425532298,0.520940425532298,0.518396842105611,0.341600000001506,0.095975,0.104,-0.410436744765349,0.655951332939475,0.155084707295295,0.155084707295295,-0.410436744765349,-1.06638807770482,0.0393671530789229,0.422421842105611,0.875166666666667,1.63166450200417,1.09051290934611,1.87961351946559,0.789100610119482
43214,0.916666666666667,0.416666666666667,1,0.583333333333333,0.699795833338049,0.421295833338049,0.699795833338049,0.699795833338049,0.657400000035778,0.2785,0.2662,-0.18932800911525,0.439440996009026,0.225015197764946,0.225015197764946,-0.18932800911525,-0.628769005124276,0.103594671111424,0.421295833338049,0.7338,1.30990586539239,0.0443713106347736,1.4289882167917,1.38461690615693
